age,dependents,account_age_months,num_products,avg_balance,monthly_mobile_logins,atm_txns_per_month,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,monthly_fees,gender,region,marital_status,occupation,education,account_type,sector,is_dormant,mobile_banking_active,ussd_usage,internet_banking_active,account_linkage_active,has_rel_manager,churned
39.0,1.0,3.0,3.0,2673.3038823088364,11.0,6.0,2195.5752852367295,345.4797703127151,98.30533297253352,0.7595254157551454,1.0,94.0,3.0201150044024274,0.9758045402770418,,West,Single,Business,Bachelor,Investment,Technology,False,True,True,,True,True,0
20.0,,23.0,4.0,21615.52911461943,8.0,1.0,559.9054641780547,245.1060238794563,90.37913079936473,0.7616572633577919,0.0,46.0,4.730910035776375,3.5968740419923417,Female,East,Single,Other,Bachelor,Business,Retail,False,True,True,False,False,True,0
39.0,1.0,57.0,4.0,,9.0,1.0,452.33721458297447,679.6216483510428,226.9465809841905,0.525924174334721,0.0,147.0,3.6529490365221,3.852986800523828,Female,East,Single,Engineer,High School,Checking,Technology,False,True,False,False,False,False,0
40.0,1.0,35.0,,2132.3916036361115,10.0,4.0,1275.611140589747,149.60397255180618,,0.7028558423326852,,118.0,3.9635824476105954,,Male,South,Divorced,Business,,Savings,Healthcare,False,False,False,True,False,,0
64.0,0.0,3.0,3.0,4147.907354924486,9.0,6.0,1529.9978231508617,49.95883797162299,87.49028830698367,0.6576089292109172,0.0,46.0,4.97346972787542,7.477905412177444,Male,South,Single,Business,Bachelor,Business,Education,False,False,False,True,False,True,0
38.0,1.0,78.0,1.0,896.5401010146365,,6.0,2316.1388129798347,207.3510316386554,837.8980081498336,0.9098008952075657,1.0,72.0,2.843483261675149,6.807863588325819,Male,South,Single,Doctor,High School,,Healthcare,False,False,False,True,False,False,1
43.0,3.0,89.0,3.0,3782.1345132134757,11.0,5.0,732.515446602758,818.6385211848323,38.49397542383262,0.8462534739845294,0.0,365.0,3.490749650723776,100.0,Male,East,Married,Doctor,,Savings,Healthcare,False,True,False,False,False,False,0
39.0,4.0,14.0,3.0,1314.6062819563708,,2.0,3193.639499899456,1059.4238585029282,325.6341895996588,0.7991841122359566,0.0,365.0,4.2610635457560475,34.981803232182486,Female,South,Married,Student,High School,Checking,Education,False,,False,True,True,False,0
28.0,1.0,34.0,,7870.661109515274,9.0,6.0,664.9214080998563,299.3547100590058,107.40843581803269,0.7789174437658601,0.0,115.0,4.3137585617326595,12.964843252888143,Male,Central,Married,Business,Bachelor,Savings,Retail,False,True,False,True,False,True,0
51.0,0.0,24.0,1.0,7242.360112082424,10.0,7.0,,615.5799812854809,48.52178982390444,0.8905532930779005,1.0,224.0,3.838714001800715,2.075396742548636,Female,Central,Single,Engineer,Master,Savings,Healthcare,False,True,True,False,False,False,0
,1.0,102.0,2.0,1393.2085699490729,5.0,5.0,2397.952665938887,1120.9332668357492,275.8020550344909,0.8331220767084615,0.0,77.0,2.66646708553385,4.002020515909934,Male,,Single,Teacher,High School,Savings,Healthcare,False,True,False,False,True,False,0
47.0,0.0,25.0,1.0,1911.62178906493,10.0,1.0,205.91163132693956,643.5660591000361,181.22132150264972,0.9639940493525158,1.0,71.0,3.3992578439660535,11.955057255714308,Female,West,Divorced,Business,Bachelor,Investment,Technology,True,True,True,False,False,False,0
30.0,1.0,115.0,5.0,7862.983832624298,17.0,6.0,2580.0878204012556,534.4846792595773,36.23064472819273,0.816811873835673,3.0,89.0,2.9132565531111676,43.62988305692383,Male,East,Widowed,Teacher,,Checking,Technology,False,True,True,,False,False,1
54.0,2.0,8.0,5.0,20927.782801257355,20.0,1.0,1403.4450602235029,1555.533567942538,390.40615613565075,0.8161400708324313,1.0,,4.986646138643825,,Female,South,Single,Student,Bachelor,Business,Education,False,True,True,False,True,False,0
25.0,3.0,15.0,4.0,3014.249509150428,15.0,7.0,694.3683360781274,1330.6093602537073,21.984696613131817,0.9173794137345932,0.0,2.0,3.036493416438476,1.9675896708434997,Female,North,Single,Teacher,Bachelor,Savings,Other,False,True,False,True,False,False,0
45.0,2.0,54.0,2.0,6846.931327665104,8.0,4.0,901.1266492054951,355.8929450939661,199.06370985271343,0.819602591864755,0.0,161.0,3.1460769566733506,2.2215383199368186,Male,West,Single,Engineer,Bachelor,Savings,Healthcare,False,False,False,True,False,False,0
,0.0,55.0,5.0,6340.761454561307,10.0,5.0,200.2847774483968,97.83720140716284,116.01513499458548,0.770685916344768,2.0,211.0,2.5776847992287393,5.623132609317241,Female,North,Married,Other,Master,Checking,Healthcare,,True,False,,False,,0
30.0,0.0,47.0,3.0,6386.549017556967,6.0,2.0,929.6928877680788,766.6287563432045,,0.8538585006998188,1.0,17.0,1.0,8.99565492565854,Female,East,Married,Business,Bachelor,Checking,Other,True,True,True,False,False,False,0
34.0,1.0,70.0,,299.42139999507015,8.0,,201.43066261271397,1739.4926818466727,80.31927541068812,0.8928709749164676,,6.0,1.3346628137142047,6.063709515052437,Male,,Married,Teacher,High School,Savings,Education,False,True,False,False,False,False,0
40.0,1.0,43.0,5.0,1201.1948926634575,15.0,10.0,5284.931853987999,136.33487600805645,245.31102612041718,0.8220847253912142,2.0,,5.0,36.31634207484472,Female,North,Widowed,Engineer,Bachelor,Business,Technology,False,True,True,True,False,False,0
34.0,4.0,36.0,2.0,12978.943352197824,14.0,7.0,165.87612334233762,363.0157247210834,51.72133063931217,0.5673955248493334,1.0,365.0,4.193963436101479,1.9101801049131888,Female,Central,Single,Other,,Savings,Healthcare,False,False,False,True,True,False,0
,1.0,22.0,4.0,1361.9024181085044,11.0,3.0,,220.65718915565816,46.62460986593701,0.9408003275570708,0.0,201.0,4.165887117648282,1.829857285777717,Male,South,Married,Retired,Bachelor,Savings,Finance,False,True,False,True,False,True,0
40.0,2.0,22.0,3.0,2413.515530588709,8.0,6.0,4330.233702678325,1001.676239066522,308.46708184302554,0.7345127018573562,0.0,126.0,2.3010505048865424,3.624245392213709,Female,East,Single,,Bachelor,,Healthcare,False,True,True,True,True,True,0
29.0,0.0,18.0,4.0,21390.73540506886,6.0,9.0,1615.9408002907196,580.1393398179367,228.19614729871472,0.7463033389856508,0.0,110.0,5.0,23.38875888255639,Male,North,Single,Engineer,Bachelor,Checking,Healthcare,True,False,,False,True,False,0
44.0,3.0,34.0,3.0,1825.0492202372352,8.0,7.0,,541.056724025903,386.3569058649031,0.7719618917602019,0.0,115.0,5.0,8.794333353567687,Male,Central,Married,Engineer,Master,Investment,Healthcare,False,True,True,False,True,False,0
30.0,1.0,18.0,1.0,3420.339631261032,5.0,3.0,666.3935803652757,134.2300082532164,83.16710364229755,,0.0,9.0,2.3739569813245844,5.502311962477259,Female,,Divorced,Business,,Checking,Retail,True,True,True,False,,False,0
55.0,1.0,5.0,5.0,4544.21839998456,11.0,5.0,768.017674105927,40.22720887708374,54.83193722311222,0.9561791270126405,0.0,176.0,5.0,9.10288876621922,Male,East,Married,Business,Master,Investment,Finance,False,True,False,True,True,True,0
32.0,2.0,4.0,2.0,9578.580050377615,4.0,9.0,2155.5514255043568,1395.1446166392475,756.1238404358369,0.7527920120104663,0.0,96.0,2.882075436770994,8.94168093573993,Male,Central,Single,Student,High School,Checking,Finance,False,False,False,True,True,False,0
36.0,3.0,92.0,,5509.488576714209,5.0,9.0,841.5765637892065,76.62256918910788,5.963978844398545,0.7548270087101633,0.0,99.0,3.7517207668285257,6.921097173459889,Male,South,Single,Student,High School,Checking,Finance,False,True,False,False,True,,0
48.0,0.0,1.0,5.0,1781.9427698487143,13.0,7.0,5787.619260325328,661.7911865007933,347.5794750842449,0.9036482264357198,0.0,365.0,3.2383393280378128,51.397067546478176,Female,East,Single,Business,Master,,Technology,False,True,False,True,False,False,0
27.0,3.0,4.0,4.0,3013.276562751154,10.0,4.0,804.6878104043965,25.8953996907699,656.873963899125,0.8426087696709024,0.0,110.0,4.169847128373903,7.337167401414609,Female,South,Single,Business,Bachelor,Savings,Education,False,False,False,True,False,False,0
42.0,4.0,21.0,2.0,2375.896832041033,12.0,5.0,1192.3976586028855,67.18708315504442,222.88873390319804,,1.0,121.0,2.221005672340694,39.29110361842314,Female,South,Single,Business,Master,Savings,Education,True,,False,True,False,False,0
53.0,5.0,10.0,2.0,7382.59901468469,11.0,2.0,1144.6309943772326,833.6643844621062,1064.592996813645,0.9199428339538128,0.0,134.0,,6.754105206075137,Female,East,,Teacher,Master,Savings,Finance,False,True,False,True,False,False,0
23.0,0.0,18.0,5.0,2855.5750642624716,9.0,9.0,1397.3842566884744,625.3102065743376,219.948491213531,,0.0,99.0,2.4829810085063935,6.272033537533267,Male,West,Married,Doctor,Bachelor,Checking,Technology,False,True,False,False,True,False,0
41.0,0.0,4.0,5.0,3723.6345982047446,9.0,3.0,,166.19872176027482,61.45322922023627,0.8413714178615603,1.0,33.0,2.1532459887081083,15.183950877055143,Male,North,Single,Doctor,High School,Business,Finance,False,False,False,False,False,False,0
42.0,0.0,5.0,5.0,1848.8270159422432,5.0,2.0,1535.171164830075,268.6007258032657,13.64384237176187,0.6714512737410995,0.0,118.0,1.8652775054750033,4.512070545248948,Female,North,Single,,Master,Investment,,False,False,False,False,False,False,0
47.0,,58.0,1.0,22114.090279784068,8.0,3.0,1418.9192163693874,2238.2448932604857,79.33796718863033,0.9050681226804258,,7.0,2.454709046519085,20.400185335289,Male,North,Married,Business,Bachelor,Checking,,False,True,True,False,False,False,0
27.0,1.0,51.0,1.0,1304.7409867648005,8.0,5.0,,,66.97262487276207,0.45899259324091846,0.0,125.0,2.845743089933541,7.0221819877947445,Male,West,Widowed,Doctor,Master,Savings,Technology,False,False,True,True,True,False,0
26.0,,3.0,,24933.211928790664,,2.0,1175.6245975910049,233.14666949228433,674.5927714374867,0.9625526382017763,0.0,,4.2363208845765365,1.7674805724705278,Female,West,Single,Business,Master,Business,Education,False,True,False,False,True,False,0
45.0,0.0,39.0,5.0,2493.597147377134,15.0,4.0,3416.7947123085214,785.6132848711064,282.9342786920098,0.949934670874387,0.0,37.0,3.915468692354662,11.041950233150311,Female,North,Married,Doctor,PhD,Business,Technology,False,True,False,False,False,False,0
42.0,0.0,33.0,1.0,7432.101588557469,11.0,2.0,388.2177021657283,271.3344467140765,400.471336722032,0.664348946475653,2.0,44.0,3.0947209359449506,14.466952961204477,Female,West,Single,Doctor,Bachelor,Savings,Finance,False,False,False,,True,False,0
42.0,2.0,44.0,2.0,3352.9869895065776,7.0,2.0,3850.1150365186545,708.7571450281062,166.49500886956451,0.9336924494370047,1.0,113.0,2.2793514688467438,9.368863142108465,Female,North,,Business,Bachelor,Savings,Finance,False,True,False,False,True,False,0
43.0,3.0,,3.0,907.505878952623,10.0,4.0,2072.338475296297,768.0600960991334,123.87335490689577,0.9304783471067508,0.0,20.0,3.993020219194511,15.528140178274308,Male,North,Single,Retired,High School,Business,Technology,False,False,False,True,False,False,0
33.0,3.0,11.0,5.0,1835.070596640891,13.0,8.0,3595.1926634416845,124.14034875518523,53.88643112785561,0.7024691538130642,0.0,,3.08768787174561,7.658784610264395,Male,West,Single,Other,Master,Business,Technology,False,True,True,True,True,False,0
42.0,0.0,39.0,1.0,9159.975872458817,10.0,3.0,,592.0999753904907,395.2616570631303,0.7473364644743736,1.0,245.0,3.1890953312061256,3.328937477256973,Male,Central,Divorced,,Bachelor,Checking,Education,,True,False,True,True,False,0
42.0,4.0,16.0,2.0,1045.5132296814909,9.0,6.0,178.44391163611348,1620.2877455828811,128.07886970227213,0.9594754217882736,1.0,331.0,3.410975188561666,5.129104137344643,Male,Central,,,High School,Checking,Finance,False,True,False,,True,False,0
32.0,2.0,8.0,5.0,224.09598493269314,9.0,9.0,2954.3321935845483,306.6293395368316,230.92782396733458,0.9115430588901854,0.0,161.0,2.2494547339400564,,Male,Central,Married,Engineer,High School,Savings,Technology,False,True,False,True,True,False,0
58.0,1.0,18.0,2.0,488.2885095863428,7.0,4.0,188.11548406084094,897.7002542908915,926.1256763640231,0.8937680076344836,1.0,365.0,4.55441232441581,12.16591491794799,Male,East,Married,Retired,Bachelor,Checking,Healthcare,False,True,True,False,True,False,1
44.0,0.0,51.0,3.0,3003.2567701439266,14.0,2.0,465.0253554192462,165.54976391122315,223.36818941311992,0.7736100736847246,0.0,77.0,1.7844167083155036,3.557176502391953,Male,South,Single,Business,Bachelor,Business,Healthcare,False,True,False,False,True,True,0
28.0,2.0,23.0,2.0,1116.7801419452596,14.0,6.0,487.20791798989217,662.1650438037927,92.69231374241932,0.905811136519715,2.0,365.0,,0.8573289297312349,Female,South,Single,Engineer,Master,Checking,Healthcare,False,True,False,True,False,False,0
46.0,1.0,12.0,2.0,3160.3216287429377,,6.0,602.8165340698804,2630.695227756184,99.2283111549613,0.8983959773412687,0.0,72.0,3.5683322670675808,11.728150007748726,Female,South,Single,Engineer,PhD,Checking,Technology,True,,True,False,False,True,0
30.0,2.0,64.0,3.0,5379.638889071876,11.0,3.0,943.6391584812585,763.8248146715583,315.9423255829537,0.8752770290951989,0.0,169.0,3.9285967560758155,4.343400815309101,Female,East,Married,Teacher,Master,Checking,Finance,False,True,False,True,False,True,0
47.0,3.0,76.0,4.0,5597.394550599738,7.0,8.0,6874.35998281856,2478.964687825312,416.8115724983398,0.7378656614553566,0.0,64.0,4.510027019863802,2.1657388873795176,Female,South,Married,Business,Bachelor,Savings,Finance,False,False,False,False,False,True,0
51.0,2.0,20.0,5.0,4338.395530840833,17.0,,1709.7872103361776,408.2261699221853,237.19594369311605,0.702114057306943,0.0,,3.76831249197872,3.251282689517154,Male,Central,Married,Retired,Bachelor,,Technology,True,True,True,True,False,False,0
31.0,4.0,16.0,3.0,22638.41370380469,10.0,4.0,6753.165735978367,278.1955499190376,44.94722282326682,0.6074983322457217,0.0,157.0,2.1880471081259074,48.98132779158497,Female,North,Single,Business,High School,Checking,Healthcare,False,True,False,False,False,,0
49.0,2.0,34.0,3.0,14486.884537281161,16.0,3.0,1789.6869251881697,247.00405743891304,6.057120168547763,,0.0,365.0,3.0959908771217144,5.97168193591642,Female,Central,Married,Retired,Master,Savings,Finance,,True,False,False,False,False,0
44.0,0.0,2.0,5.0,1149.2464052391763,7.0,8.0,784.5398285131372,1253.436241232972,21.798342701137308,0.7563540417981323,1.0,215.0,4.52863996090889,11.676113813237619,Female,East,Married,Teacher,Master,Savings,Healthcare,False,True,,True,True,False,0
48.0,2.0,42.0,,5571.421278954445,10.0,4.0,582.1964987853022,127.2638248136112,68.195137782729,0.9494609025904369,0.0,55.0,2.0532658210033583,12.534408439428441,Female,South,Divorced,Engineer,Bachelor,Savings,Technology,False,True,True,False,True,False,0
58.0,0.0,54.0,1.0,5277.171847250388,5.0,8.0,747.3353516273993,127.59826635307842,166.98444598245126,0.7534115711667247,,132.0,2.8820458082400515,2.4852642456707437,Male,South,,Business,High School,Business,Healthcare,True,False,True,False,True,False,0
,3.0,18.0,5.0,988.603604648189,11.0,7.0,4301.435724691476,,56.84841433213879,0.952065469664994,0.0,,3.6579022422270784,10.358524938210364,Male,Central,Single,Doctor,PhD,Checking,Retail,False,True,False,False,,False,0
32.0,0.0,6.0,3.0,1720.4365460884792,13.0,3.0,4815.23105942376,287.47568431819457,1736.149359560983,0.8261517156187624,0.0,11.0,,24.814078227413713,Male,Central,Widowed,,Master,Savings,Finance,False,True,False,,False,False,0
31.0,1.0,,2.0,586.0623523962529,5.0,6.0,868.5680900140993,409.1595082631026,30.00396117212112,0.9059191805016767,1.0,296.0,4.13037914252245,0.8974573837578986,Female,North,Single,Engineer,High School,Business,Other,True,True,False,False,True,False,0
31.0,0.0,36.0,4.0,1717.6508908234225,9.0,6.0,3795.8808591722263,639.3546373180413,65.41333438016815,0.8368886977127925,0.0,344.0,2.163341652795258,13.473520595281707,Female,Central,Single,Business,High School,Investment,Healthcare,False,True,True,,True,False,0
39.0,2.0,11.0,,5678.541074875379,11.0,4.0,5858.069090471427,796.4876336198438,53.51424291133384,,1.0,365.0,2.6010065922810575,20.142056281236254,Male,North,Divorced,Other,Bachelor,Checking,Education,False,True,False,False,False,True,0
43.0,0.0,22.0,1.0,8684.01024969934,7.0,8.0,4440.7468501884305,608.183772839636,38.704446207656154,0.9529163403900932,1.0,365.0,3.9694182928881996,47.32308019284024,Male,North,Married,Doctor,Bachelor,Savings,Healthcare,False,False,False,False,True,False,0
42.0,1.0,,2.0,27308.28441990716,5.0,7.0,526.0845966546746,,1320.8571164279497,0.4919217495654354,0.0,132.0,,2.1602547298695054,Female,North,Single,Business,PhD,Business,Finance,False,True,True,True,False,False,0
48.0,0.0,6.0,1.0,6576.839289465921,11.0,3.0,787.3680838184565,690.2161885153545,91.69508133663919,0.8645511058741491,0.0,115.0,,3.363931928854189,Male,West,Widowed,Engineer,High School,Savings,Finance,False,True,False,True,False,False,0
40.0,1.0,25.0,4.0,4481.996404120827,7.0,5.0,1778.8943470559323,50.0422635464411,,,2.0,137.0,4.028453308310678,18.561176456897105,Female,North,Single,Engineer,High School,Savings,Education,False,True,True,True,False,,0
54.0,3.0,22.0,4.0,18660.29812090794,9.0,4.0,1064.3743506592837,447.7620377790596,460.0531707725066,0.7973965393282916,1.0,26.0,2.707610568104813,1.3199893001066971,Male,Central,Married,Other,High School,Savings,Healthcare,False,True,False,True,False,False,0
37.0,2.0,35.0,2.0,14087.73050677311,9.0,7.0,2499.374902030649,363.01539330601656,91.28803159026509,0.9325943588563665,1.0,140.0,2.1235305914018667,25.54876015801449,Female,West,Single,Other,Master,Business,Healthcare,False,False,True,True,True,False,0
67.0,0.0,10.0,5.0,1706.2241345820892,15.0,6.0,1103.6030410542476,438.5922052732317,114.0894857673645,0.8621001405370203,0.0,21.0,1.6216120994602399,12.361029905278336,Female,Central,Single,Other,Bachelor,,,False,False,False,True,True,,0
46.0,1.0,8.0,5.0,2635.5837264922056,13.0,3.0,760.5671275552216,,345.35481523960004,0.8648145155419525,1.0,,3.5323071647202613,,Male,South,Divorced,Other,PhD,Business,,False,False,,True,False,False,0
31.0,2.0,60.0,5.0,5969.659361033199,10.0,1.0,645.1173212604778,336.6687695285444,20.931258902822766,0.789938269664414,0.0,192.0,5.0,,Female,West,Widowed,Student,Bachelor,Savings,Education,False,True,False,False,,False,0
29.0,,43.0,4.0,771.9105282423667,9.0,5.0,21737.496796128755,529.0771408732625,568.9428008193197,0.9535036406405953,0.0,365.0,2.1165305377479435,7.826213876307199,Female,East,Married,,High School,Investment,Technology,,False,True,,True,False,0
44.0,1.0,53.0,1.0,4404.221506763983,9.0,5.0,210.7571593515142,71.24789319896392,23.27610969062169,0.641365398408996,0.0,70.0,3.2712396749024055,22.379056165284616,Male,East,Single,Engineer,Bachelor,Checking,Finance,False,True,True,True,False,False,0
