age,gender,region,marital_status,occupation,education,dependents,account_type,account_age_months,num_products,avg_balance,is_dormant,mobile_banking_active,monthly_mobile_logins,ussd_usage,internet_banking_active,atm_txns_per_month,account_linkage_active,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,has_rel_manager,sector,monthly_fees
42,Male,East,Married,Teacher,PhD,2,Savings,117,4,37952.30405499197,False,True,43,True,True,17,True,19682.554549949415,3596.6841847164583,9603.900235265186,82.51068224121119,1,205,4.2721149216275425,False,Services,27.43319895313931
42,Male,South,Married,Temporary Worker,High School,2,Current,19,2,633.1234806565245,True,False,6,False,True,4,False,195.48590456114346,795.1079312636575,133.108257522223,34.94439792774316,6,51,0.17750746734135636,True,Retail,152.38645778450535
49,Female,North,Married,Teacher,Masters,4,Savings,40,2,37916.0438318653,False,True,33,True,True,6,False,47082.16917228175,7914.45224355228,7942.272751995435,92.28418334061433,0,33,4.6064561630381,False,Healthcare,93.72642092400693
27,Female,South,Single,Engineer,PhD,4,Current,99,3,25705.20402215289,False,True,48,True,True,16,False,26834.86490636933,3307.999616260263,2127.3250018704925,94.95505953508852,1,126,4.731249569879473,True,Agriculture,67.9771073637198
27,Female,South,Married,Temporary Worker,High School,4,Current,3,2,315.79235213384413,True,False,2,False,False,5,False,220.76314812799285,664.5610180856355,513.1006634165019,57.68712619729637,8,19,0.4968839779643057,False,Unemployed,279.6180417519809
38,Female,West,Married,Engineer,PhD,0,Savings,95,4,6255.886869511219,False,True,47,True,True,18,False,49870.190646013085,7192.537648743243,8913.425737628315,86.01806922236824,0,312,4.535505695354766,True,Services,92.93715003767974
18,Male,North,Married,Technician,Bachelors,4,Current,112,2,29464.72764584812,False,True,49,True,True,15,False,18211.275296914173,5054.861181125693,1364.6359342494272,97.85587395749087,0,354,4.689389017072289,False,Services,72.4804482583107
25,Female,East,Married,Technician,Masters,4,Current,41,3,42190.760335287174,False,True,30,True,False,6,True,38488.489173883034,7552.275959819962,5186.757984392654,99.89394965463654,0,248,4.596543278829885,True,Services,46.01795662823532
42,Female,West,Married,Teacher,High School,3,Current,83,1,7990.601886821318,False,True,38,True,True,15,True,13878.55631482271,9041.32112461709,5509.586899218273,93.99360638641755,0,249,4.3451604165364595,True,Healthcare,21.787965216814328
51,Male,East,Single,Teacher,High School,4,Current,106,2,9207.24403284153,False,True,44,True,True,20,False,49442.414739677435,5119.692998023417,4679.185917962485,89.82767427269619,1,360,4.478404556116545,True,Services,33.07020921372296
26,Male,West,Single,Entrepreneur,PhD,3,Savings,85,4,5424.209856937662,False,True,33,True,False,9,False,23821.77916179568,8264.954181770288,936.3555590839165,84.60176713074931,0,167,4.1543172296051365,False,Healthcare,37.6672211816936
41,Male,South,Married,Technician,Masters,4,Current,107,4,43631.74952863646,False,False,41,True,False,13,False,30620.3505340299,508.95133086506763,5839.53020032388,88.8696409180809,0,108,4.03973234668572,False,Agriculture,20.62420517655825
49,Male,East,Single,Doctor,Bachelors,4,Current,52,4,14943.46368761364,False,False,20,True,False,5,False,20862.61283649621,4470.491335506885,6740.169213687332,82.35917679101902,0,231,4.2016240261960025,True,Manufacturing,63.56890692186399
53,Male,West,Single,Temporary Worker,High School,6,Savings,3,1,372.62729103731726,True,True,6,True,False,1,False,362.1467579643453,525.5718385073195,357.45829507006044,55.373152788103546,7,20,0.6635533306487886,False,Unemployed,333.82244467963636
31,Male,South,Single,Temporary Worker,High School,3,Savings,1,0,644.680750266977,True,True,7,False,False,1,True,125.75932142289697,531.4465953730983,401.9408149709921,34.971758255446865,5,59,0.6896329448914376,False,Unknown,206.86954074494128
25,Female,North,Single,Temporary Worker,None,5,Savings,0,0,516.8139343816302,True,False,9,False,True,0,True,47.88501550492641,503.49826791163053,16.556346347275763,26.146155057579954,7,13,1.4528116087452618,False,Retail,290.010659572631
31,Female,North,Single,Engineer,Bachelors,4,Savings,75,3,10648.743499887101,False,True,33,True,True,8,False,19504.36616080697,4494.934525904046,8531.886957303597,82.60874766013026,1,115,4.737869189492904,True,Healthcare,85.97709123165859
43,Male,East,Married,Temporary Worker,None,3,Current,4,2,688.2569732277645,True,False,2,False,False,2,True,65.92884116540321,550.2873185048037,868.7537954196026,38.562215507722186,5,16,0.6895628583750607,False,Retail,409.72992293236314
21,Male,East,Single,Unemployed,High School,4,Current,15,2,329.9343692999842,True,True,3,False,True,4,True,274.68099434749956,148.35672348495066,155.87982451742565,40.74329373703529,9,7,0.5247941839160833,False,Retail,323.8195297113142
60,Male,West,Married,Teacher,Bachelors,4,Current,33,3,14279.58976706782,False,True,24,True,True,17,True,48136.514694988684,9406.420062693247,9854.909076941305,80.13404965361786,0,288,4.923703186552567,False,Healthcare,41.499869078696136
25,Male,South,Single,Teacher,PhD,3,Current,89,1,25460.21814373248,False,False,46,True,True,15,True,18552.551214405674,8747.214013426163,2327.118855346279,93.52088526902847,1,204,4.121858699019103,False,Services,43.10314369144258
55,Male,West,Married,Entrepreneur,PhD,1,Savings,55,3,25417.291419028443,False,True,30,False,True,13,True,39291.24302631671,1165.9748280618915,614.2879877629701,93.03701838559246,1,269,4.4525787822707805,True,Services,26.128888595887176
45,Female,North,Married,Temporary Worker,None,2,Savings,14,1,514.4823229304434,True,True,7,False,True,0,False,263.86177107536145,876.1934195385115,767.2979941396771,46.53266212460287,2,8,1.533045191320985,False,Unemployed,109.22879032604325
18,Female,East,Single,Temporary Worker,High School,6,Savings,20,0,449.4242097750845,True,False,7,True,False,4,True,324.8626423878413,719.8393775418424,562.8933102882277,25.567466711510395,6,49,1.8781711361089148,False,Retail,415.9730348768468
25,Male,East,Married,Entrepreneur,PhD,4,Current,41,5,23131.404681661166,False,True,38,True,True,12,True,49275.153280213715,782.5776295600886,6399.0510671426755,95.65258021178869,0,261,4.942381453023186,True,Agriculture,23.690215604672282
23,Female,North,Married,Entrepreneur,Bachelors,1,Savings,92,2,6212.545901606058,False,True,33,True,True,13,True,45420.17015097938,9702.096213635105,9586.111273706012,80.66514961115064,1,238,4.637018427814681,True,Manufacturing,42.67102216617461
19,Female,West,Married,Temporary Worker,None,2,Savings,18,2,188.2502783783575,True,True,7,False,False,2,True,54.68968446269484,859.3283995287998,448.123229322176,57.9271402735411,8,45,2.832521949758826,True,Unemployed,139.20905289697285
48,Female,North,Single,Engineer,High School,3,Current,108,2,24652.85776349943,False,True,50,True,True,11,False,6095.761426313223,2646.0943475556696,4741.480282426398,91.15369143078263,0,341,4.084124783882251,True,Services,97.67094606963693
44,Male,North,Married,Entrepreneur,Masters,0,Current,100,2,47980.86241043286,False,True,48,True,True,10,False,28792.410567143386,9411.060106594843,2826.725993919496,93.79546865234585,1,217,4.633623860463695,False,Healthcare,42.43655505803436
60,Male,West,Single,Doctor,High School,0,Savings,42,3,9351.748593789112,False,True,24,True,True,20,True,33974.51156914154,2096.0075144602397,2496.5343471463448,96.00281264184126,1,106,4.950249411145461,False,Agriculture,17.615390142234837
33,Male,South,Single,Unemployed,None,6,Current,0,0,408.95900962724943,True,False,9,True,False,1,False,272.2390814491466,650.9662493948391,627.4784539480713,10.876440217468353,2,10,1.2709966418105871,False,Unemployed,259.98002849592126
64,Male,East,Single,Technician,None,2,Savings,21,0,806.3700199275044,True,True,3,True,True,4,True,329.15125139070557,516.211062034568,981.8476335294919,2.0397290686215697,9,60,1.4638672494556288,False,Unknown,299.10554673865323
28,Female,South,Married,Entrepreneur,Bachelors,2,Current,35,5,37858.529641199886,False,True,21,True,True,12,False,10373.222915086462,829.4468326503152,2147.2627605052485,84.15860611651938,1,357,4.441722765386099,True,Healthcare,49.3205261713203
58,Female,East,Single,Technician,PhD,2,Savings,107,4,16293.41230167344,False,True,46,False,False,10,True,34115.23992513936,1977.4865346474244,1757.9476628276125,85.83984566722582,0,234,4.110682362501698,True,Manufacturing,57.45042025225316
44,Female,East,Single,Entrepreneur,Bachelors,0,Current,28,2,38603.73703667199,False,True,22,True,False,20,True,5472.115823714573,6081.797971097579,4974.220822515025,88.54490413048862,0,72,4.74781744600964,True,Services,12.375263949077826
28,Female,South,Married,Doctor,High School,3,Current,46,3,44355.742992407875,False,True,23,True,True,17,True,29836.79766700044,6706.945671748356,1982.687309003754,97.53799359230236,1,335,4.448245218229563,False,Manufacturing,75.08911693950715
35,Female,West,Single,Engineer,PhD,4,Savings,74,4,23952.204839796024,False,False,24,False,True,7,True,47344.1770320931,8302.503142859574,2650.0467283386165,83.01005549048153,1,150,4.275517366164909,True,Healthcare,80.66569928705113
34,Female,West,Single,Engineer,Masters,0,Savings,39,4,1003.6212557376969,False,True,47,True,True,8,False,49635.588490400565,664.2724054747503,459.48204423153845,90.10677245385672,1,228,4.3253689754701465,False,Agriculture,50.825237449817294
54,Female,South,Married,Doctor,High School,1,Savings,63,4,41727.74234471505,False,True,34,False,False,17,False,3923.902411223744,4098.03929532586,5530.123498591538,82.70484471497083,0,31,4.961768463626626,True,Healthcare,75.27634365509567
41,Male,South,Single,Entrepreneur,Bachelors,4,Savings,42,5,25624.295329802044,False,True,30,True,False,8,False,7389.850464611182,4755.180666337772,6128.5352563929955,89.99297609444571,0,149,4.773269689313923,True,Agriculture,73.12699145574217
19,Male,North,Single,Technician,High School,4,Current,2,1,251.74092467800912,True,False,1,False,True,1,False,35.57436721655283,631.9819039634338,129.92016717903977,34.611112350703024,9,25,1.6208995272140232,False,Unemployed,456.2148303418153
40,Male,North,Single,Doctor,PhD,4,Current,103,4,3710.9861442442157,False,True,38,False,True,9,True,35584.59682581074,3142.6964135203943,8960.954624129146,80.351324387217,0,354,4.26418939068365,False,Services,91.85855457440746
49,Female,East,Single,Teacher,High School,3,Current,96,4,4317.698164480511,False,True,27,True,True,17,True,26809.42811895892,5491.336706208677,2885.886831433178,96.89545618748343,0,158,4.468605617930135,True,Manufacturing,23.572985806938007
36,Male,West,Single,Doctor,High School,4,Current,91,5,43305.13877677541,False,True,29,True,False,6,False,31241.336492062397,5319.681253952024,799.3515953186086,93.53319880383185,0,363,4.190630242809968,True,Manufacturing,98.75453276987676
21,Male,South,Single,Teacher,Masters,2,Savings,77,4,18639.80364851685,False,False,48,True,False,15,True,48987.96623565536,8148.430730581841,4901.551738116934,90.36735994553536,1,54,4.023490856895115,False,Services,28.247066092227936
24,Female,South,Married,Temporary Worker,None,1,Savings,21,2,167.4438169266148,True,False,4,False,True,4,False,447.1677126417624,785.7420160410175,646.8639141585884,26.92791400641857,10,34,0.5696903276321192,False,Unemployed,320.89199476431145
48,Male,East,Married,Unemployed,None,6,Savings,8,0,571.4210805629697,True,False,4,True,False,5,True,73.66542026917317,912.9786192043223,973.3639156516558,49.778468176734975,3,25,1.2720983905023686,False,Unknown,336.1300518803514
40,Female,East,Married,Engineer,Masters,0,Savings,41,4,38057.583533073084,False,True,25,True,True,20,False,10219.088913352005,9643.949511823463,1887.3050480873387,91.03056930908907,1,49,4.420446604421567,False,Healthcare,72.93352225677782
49,Female,West,Single,Engineer,High School,1,Savings,77,5,25193.77330575847,False,True,21,True,False,20,True,33837.05541333984,4059.787114568609,7058.108285918549,83.4528240163393,0,296,4.505829500307209,False,Services,84.4588303368236
59,Male,North,Single,Entrepreneur,Masters,1,Savings,93,5,42219.20928854815,False,True,37,True,False,14,False,21741.59801278266,3548.2613731043753,7620.23999948562,89.98012194795652,1,156,4.18334818163699,False,Manufacturing,16.806795672667427
63,Female,South,Married,Engineer,Masters,1,Savings,73,3,1805.0959538263837,False,True,28,True,True,18,False,27280.456727738096,3991.0042776266337,3228.497356606171,89.92332500402753,1,320,4.572168876032656,True,Healthcare,45.96938673109651
19,Male,South,Single,Technician,None,5,Current,0,0,644.4769673823223,True,False,10,False,True,3,False,417.743403420033,32.901610909056856,102.10148368887695,4.346968840600973,3,24,2.491511236310535,False,Unknown,403.20137128504854
34,Female,East,Single,Technician,Bachelors,1,Current,104,1,2705.5790398101312,False,True,50,True,False,10,True,6659.439030469524,2257.048887791583,5620.7315145650755,92.61376862160002,1,224,4.60993951737906,True,Agriculture,59.9224371611507
40,Female,South,Married,Teacher,Bachelors,2,Savings,40,2,33577.41361566653,False,True,29,True,True,17,False,35457.39656656603,4078.2041812720754,9464.132474290585,97.21998348676716,0,233,4.385427850642009,False,Manufacturing,54.69348976935274
45,Female,West,Single,Engineer,PhD,4,Savings,32,1,13146.848075509764,False,True,40,True,True,6,False,6817.001112642838,934.3984060712405,8462.005476500066,80.35206334867694,1,205,4.449797330179655,True,Agriculture,59.198746687278664
59,Male,East,Married,Technician,None,0,Current,24,2,417.9714370033516,True,False,5,False,False,3,True,291.8774395061032,663.4981521979968,850.038351545478,21.304893479681432,5,19,0.70017053025154,False,Retail,140.23586285890204
54,Male,North,Single,Doctor,Masters,4,Savings,72,5,46394.64008926822,False,True,49,True,True,18,False,28075.62148580297,1904.8368057560376,6283.179264149813,99.57897239230509,0,66,4.80807504420065,True,Healthcare,58.567723198957744
56,Male,South,Single,Technician,PhD,2,Savings,36,1,25411.033670709632,False,True,30,True,True,9,True,48054.520906844504,5867.117165856248,9706.850757786124,97.11843992927692,1,177,4.893998958721385,True,Agriculture,72.00798668540226
29,Male,North,Married,Engineer,Masters,3,Savings,96,2,3083.458940340477,False,True,20,False,True,8,True,4550.988315786184,1672.845526570257,5902.111354517006,97.78457506543984,1,48,4.237451420089512,False,Healthcare,39.84288204284829
56,Female,North,Married,Technician,High School,2,Savings,46,1,33737.826217490845,False,True,24,False,True,5,False,48503.96480616018,1408.8853682888093,1745.0521579596516,82.70517962633929,1,182,4.262915205487234,True,Manufacturing,39.357191387430035
61,Male,West,Single,Doctor,High School,1,Savings,56,4,2744.0793571703543,False,True,50,True,True,5,False,25184.288880804583,4629.073924018983,8064.317413939093,84.9493706950235,1,332,4.303280484630568,True,Services,65.51419466658984
28,Male,North,Married,Teacher,Masters,0,Savings,99,2,32191.73381749017,False,True,31,True,True,10,False,8808.794535561507,8220.184266467617,9469.220437255342,96.70113835920989,0,70,4.11609993271078,True,Services,10.086114838350213
57,Female,East,Single,Doctor,Masters,0,Current,64,4,30299.39452425856,False,True,38,True,True,11,False,21689.199234210297,1460.4880237817115,9614.111979398074,94.68726601580616,0,86,4.9822330869590665,False,Healthcare,10.125928549083923
20,Female,South,Single,Teacher,High School,1,Current,36,1,49964.469272107126,False,True,45,True,True,14,True,17284.48186583674,5712.8985585054625,1938.017498281104,87.79277319905728,0,337,4.300586387610596,False,Healthcare,25.524325914705074
48,Female,North,Single,Entrepreneur,PhD,0,Savings,66,3,48003.89054568829,False,True,28,False,False,6,True,1288.322440670102,4634.386871921435,7349.4850725482365,85.26009154469529,0,120,4.919327700308619,True,Healthcare,79.23769401684584
25,Female,North,Single,Engineer,PhD,2,Savings,109,1,28682.284177718488,False,True,34,True,True,6,False,10721.981113764883,1557.0448853134626,2041.3095810631282,80.0456834428514,1,298,4.794286296484788,True,Healthcare,99.40125943205557
